id,name,info
8795,علیرضا شفیعی نسب,علیرضا شفیعی‌نسب (زادۀ 1369، دزفول) مترجم و ویراستار ادبی است که عمدتاً در حوزۀ ادبیات اسپانیا، ایالات‌متحده و آمریکای لاتین کار می‌کند. شفیعی‌نسب دانش‌آموختۀ کارشناسی ارشد زبان و ادبیات انگلیسی از دانشگاه تهران است و از زبان‌های انگلیسی و اسپانیایی ترجمه می‌کند. علاوه بر کتاب‌های ترجمه‌شده و ویراسته، تا کنون مقالات بسیاری نیز با ترجمۀ او در نشریات مختلف به انتشار رسیده است. کتاب «نیمه‌شبی آرام» با ترجمۀ شفیعی‌نسب در سال 1400 نامزد مرحلۀ پایانی سی‌ونُهمین دورۀ جایزۀ کتاب سال در موضوع «ادبیات زبان‌های دیگر» شد.
2457,حامد فولادوند,حامد فولادوند متولد سال 1323؛ محقق و مترجم پیشکسوت فلسفه و ادبیات می باشد.
48094,محمدمسعود نخستین,محمدمسعود نخستین کارگردان سینما و تحلیل‌گر اقتصادی است. او زادۀ شهریور سال ۱۳۶۴ در تهران است و کارگردانی را نزد فرزاد مؤتمن و مسعود کیمیایی به‌صورت تجربی آموخته است. تخستین تاکنون یک فیلم مستند، «تاریکخانۀ ذهن»، و یک فیلم کوتاه، «گالری شبانه» ساخته است  و درحال حاضر مشغول ساخت فیلم کوتاه «جهنم سرد» است. همچنین، او دانش‌آموختۀ دانشگاه تهران و تورنتو در رشته‌های کارشناسی مهندسی صنایع و کارشناسی ارشد مدیریت کسب و کار (MBA) بوده، در حال حاضر، تحلیل‌گر اقتصادی و مالی در شرکت هلدینگ سرمایه‌گذاری برق و انرژی غدیر و مدیرعامل شرکت برنا انرژی ارژن است.
3700,سعید جوزی,
33112,یوسف یزدان پناه,
13460,پریسا هاشمی طاهری,پریسا هاشمی طاهری مترجم ایرانی می باشد.
21811,نفیسه سادات,
23038,عمار عفیفی,عمار عفیفی متولد سال 1359، نویسنده و مترجم ایرانی می باشد.
35663,هوشنگ امید,هوشنگ امید مترجم ایرانی می باشد.
18311,نسرین گلدار,
588,محمد نجفی,
47814,مهدی منتظرقائم,مهدی منتظرقائم استادیار دانشکده علوم اجتماعی و مترجم ایرانی متولد سال 1345 می باشد.
3898,مهشید یاسایی,
15075,نیلوفر پارسیوند,
6474,مصطفی حامدی فرد,
54369,مهدی شکرانی بایگی,مترجم: مهدی شکرانی بایگی؛ معامله‌گر و مدرس بازارهای مالی می باشد.
4788,شهلا المعی,شهلا المعی مترجم ایرانی می باشد.
25262,محمد کدخدایی,محمد كدخدايي متولد سال 1352، نویسنده ایرانی است.
49899,محمود روزبهان,محمود روزبهان متولد سال 1330، استاد دانشگاه شهید بهشتی و مولف می باشد.
985,فرح رادنژاد,
9576,گلی نژادی,گلی نژادی نویسنده و مترجم ایرانی است که در زمینه کتاب های پزشکی و سلامتی فعالیت دارد.
27260,رضا گندمی نصرآبادی,رضا گندمی نصر آبادی متولد سال 1346، دانشیار پردیس فارابی / دانشکده الهیات / دانشگاه تهران، دارای Ph.D ، دانشگاه تهران ، فلسفه غرب ۱۳۸۲ ← ۱۳۸۶، کارشناسی ارشد ، دانشگاه تهران ، فلسفه غرب ۱۳۷۴ ← ۱۳۷۶، B.S ، دانشگاه تهران ، فلسفه ۱۳۷۰ می باشد.
1175,زهرا رهبانی,زهرا رهبانی، متولد ١٣٤۰ در تهران است. پیشتر کتاب های «جزیره زیر دریا»، «خاطرات: زندگی من در کنار چه»، «سفر فیل»، «سکوت پری های دریا»، «صد غزل عاشقانه»، «قابیل»، «اسرار دخمه جنی» و «النا» با ترجمه رهبانی منتشر شده است.
15380,ساناز اعتمادی,
2895,یوسف سلیمان سالم,
3723,امید نیک فرجام,
13704,عبدالحسن بصیره,دکتر عبدالحسن بصیره شهريورماه 1324 درخرمشهر بدنيا آمده است.بخشي ازتحصيلات متوسطه را در دبيرستان بايندُر خرمشهر گذراند و بعد به تهران رفته ودرسال 42-41دررشته رياضي از دبيرستان البرز ديپلم گرفت.خردادماه 1345 ازدانشكده علوم دانشگاه تهران در رشته فيزيك فارغ التحصيل شد و قبل ازادامه تحصيل، دوسالي رادردبيرستانهاي خرمشهر ازجمله بايندرتدريس كردراهي ادامه تحصيل و بعد مشغول تدریس در دانشگاه شد. وی دراين مدت 14 مقاله علمي-پژوهشي درمجلات وهمايش هاي داخلي وخارجي اراﺌه داده است.دوطرح تحقيقاتي درزمينه استفاده ازانرژي خورشيدي وانرژي بادي در استان كردستان باهمكاري سازمان هواشناسي استان انجام داده و بيش از 80 مقاله علمي درمجله فيزيك ، مجله رشد فيزيك و مجله دانشمند ترجمه كرده است وسالهاست كه جزو هيأت ويراستاران ومشاوران مجله دانشمند می باشد.
2626,مژگان رنجبر,
2494,سودابه قیصری,
22770,نعیمه خالصی,
899,امیرفریدون گرگانی,مترجم، محقق. تولد: 1302. درگذشت: آذر 1358. امیر فریدون گرگانی، مترجم و محقق، سال ها در زمینه ی ادبیات و فرهنگ مشترک هند و پاکستان مطالعه کرده است و از شیفتگان عرفان مشرق زمین است. از آثار اوست: سدهرتها (هرمان هسه، 1341)، میهن من، کنگو (پاتریس لومومیا، 1342)، نمایشنامه  های قربانی، پستخانه، مرتاض، مالینی و شاه، ملکه (رابیندرانات تاگور، 1340)، میهمانی کوکتیل (1354).
197,سید میثم فدایی,
30438,محمدرضا ایزدی,
14556,ادیب فروتن,
330,پرویز داریوش,پرویز داریوش در روز ۴ اسفند ۱۳۰۱ ش در مشهد به دنیا آمد. تحصیلات خود را در تهران به پایان رساند. بعد از اخذ دیپلم در مدرسه نظام، برای تحصیلات عالی راهی آمریکا شد. مدتی در ادبیات انگلیسی، روانشناسی و فلسفه به تحصیل پرداخت و آن را نیمه کاره رها کرد. در سال ۱۳۲۸ به ایران بازگشت و در وزارت امور خارجه و اداره گمرک به عنوان مترجم آغاز به کار کرد. فعالیت ادبی خود را از همان سال ها آغاز کرد.در مدرسه، هم کلاس ایرج افشار، پژوهشگر و از بزرگان کتاب داری ایران بود و در سال های بعد نیز از صمیمی ترین دوستان و همکاران جلال آل احمد بود و مشترکا آثاری چون مائده های زمینی اثر آندره ژید را به فارسی برگرداندند. بعضی از رمان های بزرگ ادبیات جهان را نیز او به فارسی برگردانده است. با مروری بر ترجمه های وی می توان به این نکته اشاره نمود که داریوش با ترجمه آثاری همانند خیزاب ها و خانم دالووی از ویرجینیا وولف، به خوانندگان فارسی زبان معرفی شد.پرویز داریوش در روز ۱۵ اسفند ۱۳۷۹ در بیمارستان ایران مهر تهران درگذشت.
